LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,CERTIFICATE_HASH
28731420151013081054,EAST WING,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410004,251,429,318,G,944,242,0,Hospital - Clinical And Research,2013-11-10,E09000001,E14000639,Greater London Authority,2015-10-13,Hospital - Clinical And Research,Natural Gas,,,,3800.65,328,386,452,90,0,0,1813,1420,158,198,0,0,Yes,97,,1,Mixed-mode with Mechanical Ventilation,S6;,"EAST WING, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,f91761633fc9d60a6db68115d987eee7d62cd780359010f2accbe6afb17b62b4
28731520121003011043,WEST WING,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410005,96,133,,D,228,188,0,Hospital - Clinical And Research,2012-09-11,E09000001,E14000639,Greater London Authority,2012-10-03,Hospital - Clinical And Research,Natural Gas,,,,3480.58,278,384,119,90,0,0,423,,172,,0,,No,,,4,Mixed-mode with Mechanical Ventilation,S6;,"WEST WING, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,7d391c073369e69464c16192d0047b98321a0ac8c2f6c0cddc5df21ae3e3691e
28731520140411070444,WEST WING,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410005,89,96,133,D,234,181,0,Hospital - Clinical And Research,2013-11-12,E09000001,E14000639,Greater London Authority,2014-04-11,Hospital - Clinical And Research,Natural Gas,,,,3474.51,269,435,122,90,0,0,228,423,188,172,0,0,Yes,112,,1,Mixed-mode with Mechanical Ventilation,S6;,"WEST WING, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,2502a7461933e76302486894a518c63c48b3930b034f7eabcac68919da7fa7b3
28731620101220021225,KING GEORGE V BLOCK,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410006,120,262,,E,1286,1128,0,Hospital - Clinical And Research,2010-09-22,E09000001,E14000639,Greater London Authority,2010-12-20,Hospital - Clinical And Research,Natural Gas,,,,15420.55,377,417,152,90,0,0,3164,,1991,,0,,Yes,,3,5,Mixed-mode with Natural Ventilation,S6;,"KING GEORGE V BLOCK, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,ecdc72cbb4a81f115703688107d1d48d8e48d53c51f517e3cd95828e272cdd38
28732020121003011002,RADIOTHERAPY AND GLOUCESTER HOUSE,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410010,114,101,,E,1158,807,0,Hospital - Clinical And Research,2012-09-11,E09000001,E14000639,Greater London Authority,2012-10-03,Hospital - Clinical And Research,Natural Gas,,,,13920.87,299,384,151,90,0,0,1203,,741,,0,,No,,,4,Mixed-mode with Natural Ventilation,S6;,"RADIOTHERAPY AND GLOUCESTER HOUSE, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,a636c19138cadd67687a0f4940f125d498ba3a97cea4cf2ecc42461ee63e7b0a
28732220141014101011,DOMINION HOUSE,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410012,48,60,57,B,59,55,0,Hospital - Clinical And Research,2013-11-11,E09000001,E14000639,Greater London Authority,2014-10-14,Hospital - Clinical And Research,Natural Gas,,,,1757.61,160,435,61,90,0,0,73,75,58,56,0,0,Yes,,2,3,Heating and Natural Ventilation,S6;,"DOMINION HOUSE, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,f2db4f0a6820b24de8caabed93186f2e33a833728f8d73c4222277f528f398c5
28732520140411070423,LITTLE BRITAIN,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410015,71,44,101,C,9,252,0,General Office,2013-11-12,E09000001,E14000639,Greater London Authority,2014-04-11,General Office,Natural Gas,,,,4837,269,124,4,95,0,0,8,383,257,236,0,0,Yes,195,,1,Mixed-mode with Natural Ventilation,C1;,"LITTLE BRITAIN, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,8bb42999d4d146587202e1f3aefb235f6fed1ab09fedf64308acfdceac88d901
28732720141010031009,CATERING BLOCK,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410017,317,268,252,G,681,117,0,Restaurant,2013-11-11,E09000001,E14000639,Greater London Authority,2014-10-10,Restaurant,Natural Gas,,,,2202.84,275,345,562,86,0,0,602,618,126,29,0,0,Yes,,2,4,Air Conditioning,H1;,"CATERING BLOCK, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,66aeca92d67928f7b310d4d59e01c7db3f80886b731f180582f92188c80f05df
28732720151013081019,CATERING BLOCK,Barts and The London NHS Trust,St. Bartholomew's Hospital,EC1A 7BE,558220410017,332,317,268,G,694,158,0,Restaurant,2013-11-10,E09000001,E14000639,Greater London Authority,2015-10-13,Restaurant,Natural Gas,,,,2202.84,370,354,573,87,0,0,681,602,117,126,0,0,Yes,,2,4,Air Conditioning,H1;,"CATERING BLOCK, Barts and The London NHS Trust, St. Bartholomew's Hospital",City of London,Cities of London and Westminster,635cd5105d32d31590be7544826bb4ed2b27d905f4988ed05b2765e834d2de2b
9220120101222021200,,The Royal Courts of Justice,St. Dunstans House,EC4A 1HD,295597340000,111,116,106,E,198,217,0,General Office,2010-12-21,E09000001,E14000639,Greater London Authority,2010-12-22,General Office,Oil,,,,4961,165,119,73,95,0,0,223,221,210,165,0,0,Yes,,2,3,Air Conditioning,C1;,"The Royal Courts of Justice, St. Dunstans House",City of London,Cities of London and Westminster,f5cedf4c71b2daca5a9dd28b85e0aa21258fb094eef781c414a3b7c836d2b724
6715020110114030119,,Employment Appeals Tribunal,"Audit House, 58 Victoria Embankment",EC4Y 0DS,650831550000,143,200,103,F,203,82,0,General Office,2011-01-14,E09000001,E14000639,Greater London Authority,2011-01-14,General Office,Natural Gas,,,,2364,178,130,156,107,0,0,0,152,0,47,0,0,Yes,,2,5,Air Conditioning,C1;,"Employment Appeals Tribunal, Audit House, 58 Victoria Embankment",City of London,Cities of London and Westminster,fcc3ec9729f76cf2ba8c7ea671d9d4617a6fcbf44892149ba0f5bd68539e904d
7234020100708120736,,HM Revenue & Customs,Custom House Annexe,EC3R 8EF,733756470000,86,76,82,D,778,127,0,General Office,2010-07-08,E09000001,E14000639,Greater London Authority,2010-07-08,General Office,Natural Gas,,,,7451.25,88,171,190,197,0,0,676,726,120,126,0,0,Yes,,3,1,Air Conditioning,C1;,"HM Revenue & Customs, Custom House Annexe",City of London,Cities of London and Westminster,69c3cf02002538212d1f792f86cedff3f299a08033846b0077b187d675ef3b97
7367320100721050757,,United Kingdom Debt Management Office,"Eastcheap Court, 11 Philpot Lane",EC3M 8UD,846133490000,219,9999,,G,221,54,0,General Office,2010-06-25,E09000001,E14000639,Greater London Authority,2010-07-21,General Office,Natural Gas,,,,1680,165,117,240,95,0,0,0,,0,,0,,Yes,,2,3,Air Conditioning,C1;,"United Kingdom Debt Management Office, Eastcheap Court, 11 Philpot Lane",City of London,Cities of London and Westminster,347eba5a2a5dd85807894a1b9565e34ae89debcd2861a48bd3b69f6dfc753ba0
7384320101122041110,,Supreme Court Costs Office,"Clifford's Inn, Fetter Lane",EC4A 1DQ,470567980000,9999,200,,G,0,0,,General Office,2010-11-22,E09000001,E14000639,Greater London Authority,2010-11-22,General Office,Natural Gas,,,,1716,0,0,0,0,0,0,178,,72,,0,,No,,,4,Mixed-mode with Natural Ventilation,C1;,"Supreme Court Costs Office, Clifford's Inn, Fetter Lane",City of London,Cities of London and Westminster,92ad9114e6a3b6041ece47cdecf51bbd6caf8eb350c14060681faa5fa67db68d
